land_id,farmer_id,date,ndvi,cloud_cover
LAND000130,FRM000130,2025-01-29,0.381,32.3
LAND000130,FRM000130,2025-02-28,0.444,20.4
LAND000130,FRM000130,2025-03-30,0.309,4.8
LAND000130,FRM000130,2025-04-29,0.365,17.0
LAND000130,FRM000130,2025-05-29,0.332,11.3
LAND000130,FRM000130,2025-06-28,0.301,9.3
LAND000130,FRM000130,2025-07-28,0.363,19.2
LAND000130,FRM000130,2025-08-27,0.317,37.3
LAND000130,FRM000130,2025-09-26,0.355,7.9
LAND000130,FRM000130,2025-10-26,0.388,31.1
LAND000131,FRM000131,2024-11-30,0.423,8.5
LAND000131,FRM000131,2024-12-30,0.546,15.4
LAND000131,FRM000131,2025-01-29,0.501,29.5
LAND000131,FRM000131,2025-02-28,0.617,4.5
LAND000131,FRM000131,2025-03-30,0.492,10.0
LAND000131,FRM000131,2025-04-29,0.523,23.6
LAND000131,FRM000131,2025-05-29,0.446,36.3
LAND000131,FRM000131,2025-06-28,0.296,33.9
LAND000131,FRM000131,2025-07-28,0.314,21.4
LAND000131,FRM000131,2025-08-27,0.326,28.2
LAND000131,FRM000131,2025-09-26,0.299,11.1
LAND000131,FRM000131,2025-10-26,0.356,30.9
LAND000132,FRM000132,2024-11-30,0.845,12.8
LAND000132,FRM000132,2024-12-30,0.823,6.5
LAND000132,FRM000132,2025-01-29,0.813,0.6
LAND000132,FRM000132,2025-02-28,0.808,4.7
LAND000132,FRM000132,2025-03-30,0.9,13.7
LAND000132,FRM000132,2025-04-29,0.88,38.6
LAND000132,FRM000132,2025-05-29,0.9,14.3
LAND000132,FRM000132,2025-06-28,0.81,12.9
LAND000132,FRM000132,2025-07-28,0.773,19.3
LAND000132,FRM000132,2025-08-27,0.747,6.3
LAND000132,FRM000132,2025-09-26,0.789,13.6
LAND000132,FRM000132,2025-10-26,0.9,5.9
LAND000133,FRM000133,2024-11-30,0.858,11.3
LAND000133,FRM000133,2024-12-30,0.841,8.8
LAND000133,FRM000133,2025-01-29,0.798,26.7
LAND000133,FRM000133,2025-02-28,0.873,24.2
LAND000133,FRM000133,2025-03-30,0.778,3.5
LAND000133,FRM000133,2025-04-29,0.856,30.4
LAND000133,FRM000133,2025-05-29,0.739,9.5
LAND000133,FRM000133,2025-06-28,0.611,25.1
LAND000133,FRM000133,2025-07-28,0.63,16.7
LAND000133,FRM000133,2025-08-27,0.672,15.4
LAND000133,FRM000133,2025-09-26,0.722,23.3
LAND000133,FRM000133,2025-10-26,0.701,2.5
LAND000134,FRM000134,2024-11-30,0.356,12.4
LAND000134,FRM000134,2024-12-30,0.431,11.7
LAND000134,FRM000134,2025-01-29,0.444,14.1
LAND000134,FRM000134,2025-02-28,0.461,12.0
LAND000134,FRM000134,2025-03-30,0.408,3.3
LAND000134,FRM000134,2025-04-29,0.384,5.0
LAND000134,FRM000134,2025-05-29,0.338,39.7
LAND000134,FRM000134,2025-06-28,0.219,26.1
LAND000134,FRM000134,2025-07-28,0.254,19.9
LAND000134,FRM000134,2025-08-27,0.205,5.8
LAND000134,FRM000134,2025-09-26,0.251,39.8
LAND000134,FRM000134,2025-10-26,0.335,16.8
LAND000135,FRM000135,2024-11-30,0.304,18.2
LAND000135,FRM000135,2024-12-30,0.411,9.6
LAND000135,FRM000135,2025-01-29,0.462,33.0
LAND000135,FRM000135,2025-02-28,0.482,28.9
LAND000135,FRM000135,2025-03-30,0.422,18.1
LAND000135,FRM000135,2025-04-29,0.435,27.7
LAND000135,FRM000135,2025-05-29,0.432,9.0
LAND000135,FRM000135,2025-06-28,0.359,3.9
LAND000135,FRM000135,2025-07-28,0.288,6.2
LAND000135,FRM000135,2025-08-27,0.312,31.7
LAND000135,FRM000135,2025-09-26,0.183,0.3
LAND000135,FRM000135,2025-10-26,0.36,2.4
LAND000136,FRM000136,2024-11-30,0.719,7.4
LAND000136,FRM000136,2024-12-30,0.787,15.8
LAND000136,FRM000136,2025-01-29,0.898,11.9
LAND000136,FRM000136,2025-02-28,0.87,23.9
LAND000136,FRM000136,2025-03-30,0.828,37.7
LAND000136,FRM000136,2025-04-29,0.815,21.1
LAND000136,FRM000136,2025-05-29,0.708,13.5
LAND000136,FRM000136,2025-06-28,0.67,0.8
LAND000136,FRM000136,2025-07-28,0.672,34.9
LAND000136,FRM000136,2025-08-27,0.513,27.5
LAND000136,FRM000136,2025-09-26,0.559,1.1
LAND000136,FRM000136,2025-10-26,0.637,32.2
LAND000137,FRM000137,2024-11-30,0.57,4.4
LAND000137,FRM000137,2024-12-30,0.573,34.5
LAND000137,FRM000137,2025-01-29,0.594,20.1
LAND000137,FRM000137,2025-02-28,0.63,28.9
LAND000137,FRM000137,2025-03-30,0.542,4.3
LAND000137,FRM000137,2025-04-29,0.57,16.8
LAND000137,FRM000137,2025-05-29,0.438,8.2
LAND000137,FRM000137,2025-06-28,0.426,5.9
LAND000137,FRM000137,2025-07-28,0.318,30.2
LAND000137,FRM000137,2025-08-27,0.423,38.6
LAND000137,FRM000137,2025-09-26,0.342,32.4
LAND000137,FRM000137,2025-10-26,0.355,10.6
LAND000138,FRM000138,2024-11-30,0.645,39.5
LAND000138,FRM000138,2024-12-30,0.645,22.3
LAND000138,FRM000138,2025-01-29,0.676,6.8
LAND000138,FRM000138,2025-02-28,0.651,30.5
LAND000138,FRM000138,2025-03-30,0.741,1.1
LAND000138,FRM000138,2025-04-29,0.703,22.5
LAND000138,FRM000138,2025-05-29,0.609,31.4
LAND000138,FRM000138,2025-06-28,0.538,7.7
LAND000138,FRM000138,2025-07-28,0.633,38.2
LAND000138,FRM000138,2025-08-27,0.616,31.0
LAND000138,FRM000138,2025-09-26,0.578,7.5
LAND000138,FRM000138,2025-10-26,0.682,17.0
LAND000139,FRM000139,2024-11-30,0.874,24.3
LAND000139,FRM000139,2024-12-30,0.852,15.8
LAND000139,FRM000139,2025-01-29,0.823,27.8
LAND000139,FRM000139,2025-02-28,0.844,25.8
LAND000139,FRM000139,2025-03-30,0.805,10.5
LAND000139,FRM000139,2025-04-29,0.889,30.4
LAND000139,FRM000139,2025-05-29,0.751,24.5
LAND000139,FRM000139,2025-06-28,0.787,14.9
LAND000139,FRM000139,2025-07-28,0.714,27.5
LAND000139,FRM000139,2025-08-27,0.682,20.5
LAND000139,FRM000139,2025-09-26,0.773,27.2
LAND000139,FRM000139,2025-10-26,0.671,22.3
LAND000140,FRM000140,2024-11-30,0.382,38.1
LAND000140,FRM000140,2024-12-30,0.476,31.6
LAND000140,FRM000140,2025-01-29,0.544,1.9
LAND000140,FRM000140,2025-02-28,0.399,1.6
LAND000140,FRM000140,2025-03-30,0.521,34.1
LAND000140,FRM000140,2025-04-29,0.381,22.4
LAND000140,FRM000140,2025-05-29,0.259,6.5
LAND000140,FRM000140,2025-06-28,0.361,4.7
LAND000140,FRM000140,2025-07-28,0.38,36.6
LAND000140,FRM000140,2025-08-27,0.231,3.6
LAND000140,FRM000140,2025-09-26,0.292,23.9
LAND000140,FRM000140,2025-10-26,0.36,11.7
LAND000141,FRM000141,2024-11-30,0.355,4.5
LAND000141,FRM000141,2024-12-30,0.393,21.3
LAND000141,FRM000141,2025-01-29,0.474,14.7
LAND000141,FRM000141,2025-02-28,0.426,5.0
LAND000141,FRM000141,2025-03-30,0.436,0.9
LAND000141,FRM000141,2025-04-29,0.31,20.8
LAND000141,FRM000141,2025-05-29,0.412,28.1
LAND000141,FRM000141,2025-06-28,0.208,25.4
LAND000141,FRM000141,2025-07-28,0.18,16.7
LAND000141,FRM000141,2025-08-27,0.18,26.6
LAND000141,FRM000141,2025-09-26,0.44,17.3
LAND000141,FRM000141,2025-10-26,0.239,39.7
LAND000142,FRM000142,2024-11-30,0.409,4.5
LAND000142,FRM000142,2024-12-30,0.488,33.6
LAND000142,FRM000142,2025-01-29,0.523,28.4
LAND000142,FRM000142,2025-02-28,0.498,11.8
LAND000142,FRM000142,2025-03-30,0.521,32.5
LAND000142,FRM000142,2025-04-29,0.454,29.7
LAND000142,FRM000142,2025-05-29,0.356,33.0
LAND000142,FRM000142,2025-06-28,0.368,11.0
LAND000142,FRM000142,2025-07-28,0.29,34.3
LAND000142,FRM000142,2025-08-27,0.313,10.6
LAND000142,FRM000142,2025-09-26,0.243,26.4
LAND000142,FRM000142,2025-10-26,0.326,33.4
LAND000143,FRM000143,2024-11-30,0.327,1.8
LAND000143,FRM000143,2024-12-30,0.469,37.3
LAND000143,FRM000143,2025-01-29,0.478,31.8
LAND000143,FRM000143,2025-02-28,0.494,29.9
LAND000143,FRM000143,2025-03-30,0.532,25.0
LAND000143,FRM000143,2025-04-29,0.404,34.2
LAND000143,FRM000143,2025-05-29,0.367,4.1
LAND000143,FRM000143,2025-06-28,0.343,24.1
LAND000143,FRM000143,2025-07-28,0.366,32.6
LAND000143,FRM000143,2025-08-27,0.315,20.8
LAND000143,FRM000143,2025-09-26,0.352,6.3
LAND000143,FRM000143,2025-10-26,0.471,5.0
LAND000144,FRM000144,2024-11-30,0.518,37.2
LAND000144,FRM000144,2024-12-30,0.533,32.0
LAND000144,FRM000144,2025-01-29,0.604,10.6
LAND000144,FRM000144,2025-02-28,0.485,28.2
LAND000144,FRM000144,2025-03-30,0.576,1.7
LAND000144,FRM000144,2025-04-29,0.6,25.0
LAND000144,FRM000144,2025-05-29,0.406,25.8
LAND000144,FRM000144,2025-06-28,0.517,22.0
LAND000144,FRM000144,2025-07-28,0.38,17.1
LAND000144,FRM000144,2025-08-27,0.317,35.2
LAND000144,FRM000144,2025-09-26,0.429,27.6
LAND000144,FRM000144,2025-10-26,0.509,37.6
LAND000145,FRM000145,2024-11-30,0.677,27.6
LAND000145,FRM000145,2024-12-30,0.631,27.2
LAND000145,FRM000145,2025-01-29,0.774,31.8
LAND000145,FRM000145,2025-02-28,0.682,19.0
LAND000145,FRM000145,2025-03-30,0.714,37.6
LAND000145,FRM000145,2025-04-29,0.763,21.4
LAND000145,FRM000145,2025-05-29,0.631,6.8
LAND000145,FRM000145,2025-06-28,0.603,25.3
LAND000145,FRM000145,2025-07-28,0.574,2.5
LAND000145,FRM000145,2025-08-27,0.41,33.4
LAND000145,FRM000145,2025-09-26,0.526,25.4
LAND000145,FRM000145,2025-10-26,0.617,32.7
LAND000146,FRM000146,2024-11-30,0.425,26.2
LAND000146,FRM000146,2024-12-30,0.585,8.4
LAND000146,FRM000146,2025-01-29,0.504,22.3
LAND000146,FRM000146,2025-02-28,0.522,4.3
LAND000146,FRM000146,2025-03-30,0.526,8.8
LAND000146,FRM000146,2025-04-29,0.514,19.9
LAND000146,FRM000146,2025-05-29,0.441,13.9
LAND000146,FRM000146,2025-06-28,0.278,5.3
LAND000146,FRM000146,2025-07-28,0.296,1.2
LAND000146,FRM000146,2025-08-27,0.211,30.8
LAND000146,FRM000146,2025-09-26,0.364,21.8
LAND000146,FRM000146,2025-10-26,0.403,23.6
LAND000147,FRM000147,2024-11-30,0.298,26.9
LAND000147,FRM000147,2024-12-30,0.351,18.4
LAND000147,FRM000147,2025-01-29,0.407,22.2
LAND000147,FRM000147,2025-02-28,0.493,33.7
LAND000147,FRM000147,2025-03-30,0.348,33.1
LAND000147,FRM000147,2025-04-29,0.383,21.5
LAND000147,FRM000147,2025-05-29,0.343,16.5
LAND000147,FRM000147,2025-06-28,0.236,35.1
LAND000147,FRM000147,2025-07-28,0.136,6.5
LAND000147,FRM000147,2025-08-27,0.27,28.0
LAND000147,FRM000147,2025-09-26,0.262,9.7
LAND000147,FRM000147,2025-10-26,0.345,22.2
LAND000148,FRM000148,2024-11-30,0.814,12.7
LAND000148,FRM000148,2024-12-30,0.886,18.1
LAND000148,FRM000148,2025-01-29,0.875,25.4
LAND000148,FRM000148,2025-02-28,0.816,21.3
LAND000148,FRM000148,2025-03-30,0.758,32.9
LAND000148,FRM000148,2025-04-29,0.758,18.1
LAND000148,FRM000148,2025-05-29,0.9,17.9
LAND000148,FRM000148,2025-06-28,0.709,10.2
LAND000148,FRM000148,2025-07-28,0.621,2.2
LAND000148,FRM000148,2025-08-27,0.682,31.9
LAND000148,FRM000148,2025-09-26,0.677,13.5
LAND000148,FRM000148,2025-10-26,0.642,5.1
LAND000149,FRM000149,2024-11-30,0.649,33.6
LAND000149,FRM000149,2024-12-30,0.721,20.5
LAND000149,FRM000149,2025-01-29,0.751,17.9
LAND000149,FRM000149,2025-02-28,0.769,7.6
LAND000149,FRM000149,2025-03-30,0.807,33.3
LAND000149,FRM000149,2025-04-29,0.684,16.1
LAND000149,FRM000149,2025-05-29,0.764,8.7
LAND000149,FRM000149,2025-06-28,0.712,32.3
LAND000149,FRM000149,2025-07-28,0.633,39.6
LAND000149,FRM000149,2025-08-27,0.73,10.5
LAND000149,FRM000149,2025-09-26,0.733,17.4
LAND000149,FRM000149,2025-10-26,0.703,13.2
LAND000150,FRM000150,2024-11-30,0.446,31.5
LAND000150,FRM000150,2024-12-30,0.431,22.7
LAND000150,FRM000150,2025-01-29,0.49,8.8
LAND000150,FRM000150,2025-02-28,0.515,27.1
LAND000150,FRM000150,2025-03-30,0.446,3.1
LAND000150,FRM000150,2025-04-29,0.479,32.4
LAND000150,FRM000150,2025-05-29,0.389,11.1
LAND000150,FRM000150,2025-06-28,0.338,39.9
LAND000150,FRM000150,2025-07-28,0.291,33.0
LAND000150,FRM000150,2025-08-27,0.32,32.6
LAND000150,FRM000150,2025-09-26,0.34,18.7
LAND000150,FRM000150,2025-10-26,0.391,25.1
LAND000151,FRM000151,2024-11-30,0.642,17.8
LAND000151,FRM000151,2024-12-30,0.513,26.7
LAND000151,FRM000151,2025-01-29,0.599,21.6
LAND000151,FRM000151,2025-02-28,0.616,3.5
LAND000151,FRM000151,2025-03-30,0.559,2.6
LAND000151,FRM000151,2025-04-29,0.5,7.2
LAND000151,FRM000151,2025-05-29,0.509,35.2
LAND000151,FRM000151,2025-06-28,0.539,15.9
LAND000151,FRM000151,2025-07-28,0.379,28.5
LAND000151,FRM000151,2025-08-27,0.342,22.2
LAND000151,FRM000151,2025-09-26,0.429,19.7
LAND000151,FRM000151,2025-10-26,0.495,31.4
LAND000152,FRM000152,2024-11-30,0.763,10.0
LAND000152,FRM000152,2024-12-30,0.853,24.6
LAND000152,FRM000152,2025-01-29,0.888,18.5
LAND000152,FRM000152,2025-02-28,0.895,3.0
LAND000152,FRM000152,2025-03-30,0.831,36.3
LAND000152,FRM000152,2025-04-29,0.785,21.2
LAND000152,FRM000152,2025-05-29,0.802,28.9
LAND000152,FRM000152,2025-06-28,0.729,7.0
LAND000152,FRM000152,2025-07-28,0.832,13.8
LAND000152,FRM000152,2025-08-27,0.782,27.8
LAND000152,FRM000152,2025-09-26,0.761,15.3
LAND000152,FRM000152,2025-10-26,0.86,10.0
LAND000153,FRM000153,2024-11-30,0.402,13.0
LAND000153,FRM000153,2024-12-30,0.406,15.8
LAND000153,FRM000153,2025-01-29,0.484,9.1
LAND000153,FRM000153,2025-02-28,0.316,32.9
LAND000153,FRM000153,2025-03-30,0.446,20.5
LAND000153,FRM000153,2025-04-29,0.292,23.4
LAND000153,FRM000153,2025-05-29,0.311,7.5
LAND000153,FRM000153,2025-06-28,0.182,4.5
LAND000153,FRM000153,2025-07-28,0.262,2.0
LAND000153,FRM000153,2025-08-27,0.166,2.8
LAND000153,FRM000153,2025-09-26,0.175,9.8
LAND000153,FRM000153,2025-10-26,0.199,24.6
LAND000154,FRM000154,2024-11-30,0.9,34.5
LAND000154,FRM000154,2024-12-30,0.843,3.2
LAND000154,FRM000154,2025-01-29,0.9,22.6
LAND000154,FRM000154,2025-02-28,0.9,26.2
LAND000154,FRM000154,2025-03-30,0.9,35.2
LAND000154,FRM000154,2025-04-29,0.898,32.5
LAND000154,FRM000154,2025-05-29,0.781,2.8
LAND000154,FRM000154,2025-06-28,0.857,23.2
LAND000154,FRM000154,2025-07-28,0.733,25.4
LAND000154,FRM000154,2025-08-27,0.759,11.5
LAND000154,FRM000154,2025-09-26,0.772,5.2
LAND000154,FRM000154,2025-10-26,0.876,21.1
LAND000155,FRM000155,2024-11-30,0.622,33.7
LAND000155,FRM000155,2024-12-30,0.714,0.4
LAND000155,FRM000155,2025-01-29,0.757,2.2
LAND000155,FRM000155,2025-02-28,0.758,23.9
LAND000155,FRM000155,2025-03-30,0.787,2.1
LAND000155,FRM000155,2025-04-29,0.713,2.4
LAND000155,FRM000155,2025-05-29,0.722,25.7
LAND000155,FRM000155,2025-06-28,0.626,30.8
LAND000155,FRM000155,2025-07-28,0.616,0.3
LAND000155,FRM000155,2025-08-27,0.584,8.5
LAND000155,FRM000155,2025-09-26,0.533,39.4
LAND000155,FRM000155,2025-10-26,0.717,1.2
LAND000156,FRM000156,2024-11-30,0.636,10.9
LAND000156,FRM000156,2024-12-30,0.733,37.0
LAND000156,FRM000156,2025-01-29,0.84,40.0
LAND000156,FRM000156,2025-02-28,0.733,10.5
LAND000156,FRM000156,2025-03-30,0.876,6.6
LAND000156,FRM000156,2025-04-29,0.794,5.9
LAND000156,FRM000156,2025-05-29,0.608,28.6
LAND000156,FRM000156,2025-06-28,0.634,2.8
LAND000156,FRM000156,2025-07-28,0.711,5.4
LAND000156,FRM000156,2025-08-27,0.745,6.0
LAND000156,FRM000156,2025-09-26,0.678,11.3
LAND000156,FRM000156,2025-10-26,0.719,17.5
LAND000157,FRM000157,2024-11-30,0.283,26.9
LAND000157,FRM000157,2024-12-30,0.351,33.0
LAND000157,FRM000157,2025-01-29,0.407,17.9
LAND000157,FRM000157,2025-02-28,0.379,17.9
LAND000157,FRM000157,2025-03-30,0.309,28.6
LAND000157,FRM000157,2025-04-29,0.34,28.9
LAND000157,FRM000157,2025-05-29,0.342,12.7
LAND000157,FRM000157,2025-06-28,0.225,29.0
LAND000157,FRM000157,2025-07-28,0.255,25.8
LAND000157,FRM000157,2025-08-27,0.114,15.9
LAND000157,FRM000157,2025-09-26,0.199,27.6
LAND000157,FRM000157,2025-10-26,0.21,26.8
LAND000158,FRM000158,2024-11-30,0.653,3.3
LAND000158,FRM000158,2024-12-30,0.741,0.1
LAND000158,FRM000158,2025-01-29,0.772,25.5
LAND000158,FRM000158,2025-02-28,0.639,11.8
LAND000158,FRM000158,2025-03-30,0.728,33.3
LAND000158,FRM000158,2025-04-29,0.761,22.9
LAND000158,FRM000158,2025-05-29,0.618,3.0
LAND000158,FRM000158,2025-06-28,0.658,18.6
LAND000158,FRM000158,2025-07-28,0.564,38.0
LAND000158,FRM000158,2025-08-27,0.604,39.2
LAND000158,FRM000158,2025-09-26,0.639,7.2
LAND000158,FRM000158,2025-10-26,0.649,1.0
LAND000159,FRM000159,2024-11-30,0.32,2.5
LAND000159,FRM000159,2024-12-30,0.343,38.3
LAND000159,FRM000159,2025-01-29,0.386,32.9
LAND000159,FRM000159,2025-02-28,0.385,8.7
LAND000159,FRM000159,2025-03-30,0.45,11.0
LAND000159,FRM000159,2025-04-29,0.317,8.7
LAND000159,FRM000159,2025-05-29,0.331,38.6
LAND000159,FRM000159,2025-06-28,0.204,33.3
LAND000159,FRM000159,2025-07-28,0.21,18.6
LAND000159,FRM000159,2025-08-27,0.175,39.2
LAND000159,FRM000159,2025-09-26,0.238,29.2
LAND000159,FRM000159,2025-10-26,0.248,38.6
LAND000160,FRM000160,2024-11-30,0.65,9.0
LAND000160,FRM000160,2024-12-30,0.698,0.8
LAND000160,FRM000160,2025-01-29,0.849,24.1
LAND000160,FRM000160,2025-02-28,0.835,2.9
LAND000160,FRM000160,2025-03-30,0.824,6.4
LAND000160,FRM000160,2025-04-29,0.71,1.8
LAND000160,FRM000160,2025-05-29,0.628,18.0
LAND000160,FRM000160,2025-06-28,0.564,33.1
LAND000160,FRM000160,2025-07-28,0.636,13.5
LAND000160,FRM000160,2025-08-27,0.584,12.4
LAND000160,FRM000160,2025-09-26,0.563,20.3
LAND000160,FRM000160,2025-10-26,0.714,31.5
LAND000161,FRM000161,2024-11-30,0.529,26.4
LAND000161,FRM000161,2024-12-30,0.671,28.4
LAND000161,FRM000161,2025-01-29,0.672,33.7
LAND000161,FRM000161,2025-02-28,0.667,19.6
LAND000161,FRM000161,2025-03-30,0.694,6.2
LAND000161,FRM000161,2025-04-29,0.592,8.3
LAND000161,FRM000161,2025-05-29,0.499,28.5
LAND000161,FRM000161,2025-06-28,0.561,6.3
LAND000161,FRM000161,2025-07-28,0.415,38.1
LAND000161,FRM000161,2025-08-27,0.402,16.2
LAND000161,FRM000161,2025-09-26,0.417,2.7
LAND000161,FRM000161,2025-10-26,0.401,20.4
LAND000162,FRM000162,2024-11-30,0.545,26.4
LAND000162,FRM000162,2024-12-30,0.503,17.8
LAND000162,FRM000162,2025-01-29,0.587,28.3
LAND000162,FRM000162,2025-02-28,0.516,6.1
LAND000162,FRM000162,2025-03-30,0.547,31.5
LAND000162,FRM000162,2025-04-29,0.55,9.1
LAND000162,FRM000162,2025-05-29,0.342,33.1
LAND000162,FRM000162,2025-06-28,0.393,0.9
LAND000162,FRM000162,2025-07-28,0.331,34.4
LAND000162,FRM000162,2025-08-27,0.323,18.7
LAND000162,FRM000162,2025-09-26,0.3,38.9
LAND000162,FRM000162,2025-10-26,0.282,34.0
LAND000163,FRM000163,2024-11-30,0.57,6.6
LAND000163,FRM000163,2024-12-30,0.724,36.9
LAND000163,FRM000163,2025-01-29,0.628,18.8
LAND000163,FRM000163,2025-02-28,0.696,36.7
LAND000163,FRM000163,2025-03-30,0.769,32.1
LAND000163,FRM000163,2025-04-29,0.575,17.1
LAND000163,FRM000163,2025-05-29,0.572,36.5
LAND000163,FRM000163,2025-06-28,0.631,11.0
LAND000163,FRM000163,2025-07-28,0.607,31.7
LAND000163,FRM000163,2025-08-27,0.552,7.7
LAND000163,FRM000163,2025-09-26,0.512,20.3
LAND000163,FRM000163,2025-10-26,0.597,6.5
LAND000164,FRM000164,2024-11-30,0.665,39.5
LAND000164,FRM000164,2024-12-30,0.638,12.7
LAND000164,FRM000164,2025-01-29,0.74,38.2
LAND000164,FRM000164,2025-02-28,0.85,19.1
LAND000164,FRM000164,2025-03-30,0.702,14.9
LAND000164,FRM000164,2025-04-29,0.65,36.1
LAND000164,FRM000164,2025-05-29,0.552,34.8
LAND000164,FRM000164,2025-06-28,0.455,14.4
LAND000164,FRM000164,2025-07-28,0.444,2.3
LAND000164,FRM000164,2025-08-27,0.487,16.5
LAND000164,FRM000164,2025-09-26,0.392,23.1
LAND000164,FRM000164,2025-10-26,0.586,20.6
LAND000165,FRM000165,2024-11-30,0.549,17.0
LAND000165,FRM000165,2024-12-30,0.61,17.0
LAND000165,FRM000165,2025-01-29,0.579,23.5
LAND000165,FRM000165,2025-02-28,0.53,19.1
LAND000165,FRM000165,2025-03-30,0.631,3.0
LAND000165,FRM000165,2025-04-29,0.486,36.6
LAND000165,FRM000165,2025-05-29,0.362,10.3
LAND000165,FRM000165,2025-06-28,0.377,0.4
LAND000165,FRM000165,2025-07-28,0.361,26.4
LAND000165,FRM000165,2025-08-27,0.356,12.8
LAND000165,FRM000165,2025-09-26,0.348,36.0
LAND000165,FRM000165,2025-10-26,0.45,20.9
LAND000166,FRM000166,2024-11-30,0.309,8.3
LAND000166,FRM000166,2024-12-30,0.328,8.0
LAND000166,FRM000166,2025-01-29,0.517,36.5
LAND000166,FRM000166,2025-02-28,0.434,20.1
LAND000166,FRM000166,2025-03-30,0.42,5.6
LAND000166,FRM000166,2025-04-29,0.442,8.7
LAND000166,FRM000166,2025-05-29,0.29,5.9
LAND000166,FRM000166,2025-06-28,0.385,19.2
LAND000166,FRM000166,2025-07-28,0.268,31.7
LAND000166,FRM000166,2025-08-27,0.215,5.3
LAND000166,FRM000166,2025-09-26,0.34,10.4
LAND000166,FRM000166,2025-10-26,0.309,6.5
LAND000167,FRM000167,2024-11-30,0.85,23.0
LAND000167,FRM000167,2024-12-30,0.76,5.2
LAND000167,FRM000167,2025-01-29,0.799,33.7
LAND000167,FRM000167,2025-02-28,0.873,12.5
LAND000167,FRM000167,2025-03-30,0.853,29.1
LAND000167,FRM000167,2025-04-29,0.879,20.4
LAND000167,FRM000167,2025-05-29,0.691,30.7
LAND000167,FRM000167,2025-06-28,0.782,17.0
LAND000167,FRM000167,2025-07-28,0.714,33.3
LAND000167,FRM000167,2025-08-27,0.49,26.4
LAND000167,FRM000167,2025-09-26,0.703,25.7
LAND000167,FRM000167,2025-10-26,0.605,37.2
LAND000168,FRM000168,2024-11-30,0.426,13.7
LAND000168,FRM000168,2024-12-30,0.503,31.2
LAND000168,FRM000168,2025-01-29,0.502,9.9
LAND000168,FRM000168,2025-02-28,0.503,3.2
LAND000168,FRM000168,2025-03-30,0.496,37.6
LAND000168,FRM000168,2025-04-29,0.419,0.1
LAND000168,FRM000168,2025-05-29,0.442,29.3
LAND000168,FRM000168,2025-06-28,0.41,14.2
LAND000168,FRM000168,2025-07-28,0.268,19.1
LAND000168,FRM000168,2025-08-27,0.34,32.9
LAND000168,FRM000168,2025-09-26,0.267,27.3
LAND000168,FRM000168,2025-10-26,0.314,21.3
LAND000169,FRM000169,2024-11-30,0.648,1.4
LAND000169,FRM000169,2024-12-30,0.783,16.4
LAND000169,FRM000169,2025-01-29,0.805,2.1
LAND000169,FRM000169,2025-02-28,0.79,3.8
LAND000169,FRM000169,2025-03-30,0.86,1.3
LAND000169,FRM000169,2025-04-29,0.823,0.0
LAND000169,FRM000169,2025-05-29,0.705,23.4
LAND000169,FRM000169,2025-06-28,0.638,1.5
LAND000169,FRM000169,2025-07-28,0.695,34.8
LAND000169,FRM000169,2025-08-27,0.579,37.4
LAND000169,FRM000169,2025-09-26,0.55,9.5
LAND000169,FRM000169,2025-10-26,0.604,31.0
LAND000170,FRM000170,2024-11-30,0.826,12.2
LAND000170,FRM000170,2024-12-30,0.89,17.2
LAND000170,FRM000170,2025-01-29,0.839,23.8
LAND000170,FRM000170,2025-02-28,0.851,0.6
LAND000170,FRM000170,2025-03-30,0.9,1.3
LAND000170,FRM000170,2025-04-29,0.76,3.3
LAND000170,FRM000170,2025-05-29,0.794,30.6
LAND000170,FRM000170,2025-06-28,0.681,0.9
LAND000170,FRM000170,2025-07-28,0.562,25.9
LAND000170,FRM000170,2025-08-27,0.627,28.9
LAND000170,FRM000170,2025-09-26,0.625,39.8
LAND000170,FRM000170,2025-10-26,0.711,39.2
LAND000171,FRM000171,2024-11-30,0.34,15.9
LAND000171,FRM000171,2024-12-30,0.425,14.6
LAND000171,FRM000171,2025-01-29,0.445,36.7
LAND000171,FRM000171,2025-02-28,0.494,2.0
LAND000171,FRM000171,2025-03-30,0.42,14.3
LAND000171,FRM000171,2025-04-29,0.334,4.7
LAND000171,FRM000171,2025-05-29,0.365,27.2
LAND000171,FRM000171,2025-06-28,0.233,31.6
LAND000171,FRM000171,2025-07-28,0.295,33.5
LAND000171,FRM000171,2025-08-27,0.202,38.0
LAND000171,FRM000171,2025-09-26,0.198,13.4
LAND000171,FRM000171,2025-10-26,0.288,6.2
LAND000172,FRM000172,2024-11-30,0.395,22.4
LAND000172,FRM000172,2024-12-30,0.471,26.6
LAND000172,FRM000172,2025-01-29,0.506,1.4
LAND000172,FRM000172,2025-02-28,0.653,11.5
LAND000172,FRM000172,2025-03-30,0.549,28.5
LAND000172,FRM000172,2025-04-29,0.584,23.2
LAND000172,FRM000172,2025-05-29,0.48,19.9
LAND000172,FRM000172,2025-06-28,0.425,16.7
LAND000172,FRM000172,2025-07-28,0.466,23.0
LAND000172,FRM000172,2025-08-27,0.464,32.9
LAND000172,FRM000172,2025-09-26,0.464,8.7
LAND000172,FRM000172,2025-10-26,0.484,28.6
LAND000173,FRM000173,2024-11-30,0.602,7.2
LAND000173,FRM000173,2024-12-30,0.678,22.1
LAND000173,FRM000173,2025-01-29,0.722,39.6
