geo_key,latitude,longitude,state,date,rainfall_mm,temperature_max,temperature_min,humidity
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-14,10.6,41.9,19.1,56.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-15,9.3,39.8,17.5,82.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-16,18.1,33.5,18.5,60.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-17,1.7,28.8,25.4,68.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-18,5.5,31.0,22.2,60.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-19,5.6,29.3,27.0,78.2
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-20,10.8,36.1,18.0,45.2
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-21,3.6,33.8,24.9,47.4
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-22,13.6,34.2,25.4,64.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-23,0.4,36.5,20.6,63.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-24,12.2,31.1,15.3,54.3
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-25,1.3,32.8,17.7,44.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-26,14.1,30.9,19.7,40.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-27,11.8,34.5,26.2,42.6
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-28,1.4,31.6,26.5,57.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-29,1.7,39.2,18.9,57.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-09-30,8.5,33.4,15.2,89.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-01,0.8,31.4,16.7,47.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-02,2.1,41.2,24.1,72.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-03,1.3,39.4,21.2,62.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-04,15.6,36.5,26.3,66.2
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-05,0.5,41.8,23.5,47.4
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-06,4.0,34.1,25.7,53.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-07,8.6,32.2,28.0,75.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-08,10.7,38.1,24.8,46.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-09,0.0,29.2,20.7,60.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-10,0.6,28.6,24.0,49.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-11,11.5,29.4,19.7,63.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-12,0.7,35.0,16.6,40.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-13,3.6,39.7,22.5,51.4
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-14,1.5,36.8,15.4,44.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-15,9.5,37.5,24.1,45.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-16,0.8,33.5,17.7,80.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-17,2.8,30.8,25.0,67.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-18,0.7,39.8,17.7,74.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-19,1.5,38.5,20.5,54.3
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-20,9.7,38.6,25.8,55.6
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-21,1.3,30.4,20.8,89.8
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-22,2.7,38.1,24.6,50.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-23,0.2,29.7,24.4,62.8
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-24,7.1,33.1,16.3,88.4
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-25,1.5,39.9,15.6,58.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-26,2.7,35.3,24.5,84.2
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-27,4.3,32.3,27.6,86.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-28,3.0,35.1,21.7,76.8
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-29,2.0,41.8,24.2,51.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-30,3.2,34.8,17.1,65.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-10-31,5.9,28.3,26.1,74.3
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-01,3.9,40.5,27.3,54.8
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-02,7.5,31.0,16.9,67.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-03,7.9,28.8,21.9,73.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-04,4.1,35.1,22.5,62.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-05,3.9,33.3,18.6,53.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-06,3.2,40.9,18.6,52.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-07,3.8,28.1,25.8,59.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-08,7.0,37.9,25.3,48.6
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-09,1.4,31.9,24.3,41.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-10,2.9,40.2,15.6,54.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-11,0.7,42.0,27.8,46.2
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-12,0.6,28.3,22.4,74.3
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-13,3.2,31.6,17.6,42.8
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-14,3.0,31.4,16.2,57.7
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-15,0.5,35.1,16.9,89.4
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-16,1.2,34.6,22.8,82.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-17,8.9,33.1,20.5,47.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-18,0.6,38.1,20.7,82.1
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-19,2.3,32.0,23.8,63.6
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-20,6.6,33.2,18.3,62.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-21,5.7,39.5,26.6,82.5
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-22,1.2,36.3,25.3,82.0
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-23,1.5,35.2,18.8,74.9
19.6_76.2,19.594515,76.239402,Uttar Pradesh,2025-11-24,3.3,36.3,23.2,84.9
24.9_79.7,24.947194,79.739763,Punjab,2025-08-27,13.7,29.7,23.4,48.1
24.9_79.7,24.947194,79.739763,Punjab,2025-08-28,1.3,34.3,21.3,45.2
24.9_79.7,24.947194,79.739763,Punjab,2025-08-29,5.7,30.5,22.2,81.6
24.9_79.7,24.947194,79.739763,Punjab,2025-08-30,0.7,33.6,18.0,68.7
24.9_79.7,24.947194,79.739763,Punjab,2025-08-31,17.9,30.8,23.8,44.7
24.9_79.7,24.947194,79.739763,Punjab,2025-09-01,6.3,37.5,23.7,76.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-02,4.3,38.6,21.1,56.1
24.9_79.7,24.947194,79.739763,Punjab,2025-09-03,3.1,30.5,24.4,47.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-04,8.1,37.3,18.7,64.4
24.9_79.7,24.947194,79.739763,Punjab,2025-09-05,8.9,28.0,18.6,59.0
24.9_79.7,24.947194,79.739763,Punjab,2025-09-06,21.4,34.5,21.6,73.2
24.9_79.7,24.947194,79.739763,Punjab,2025-09-07,4.8,34.1,27.7,80.6
24.9_79.7,24.947194,79.739763,Punjab,2025-09-08,9.7,34.7,19.5,69.6
24.9_79.7,24.947194,79.739763,Punjab,2025-09-09,4.7,34.5,17.9,79.6
24.9_79.7,24.947194,79.739763,Punjab,2025-09-10,12.5,32.2,18.8,53.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-11,1.4,40.0,18.5,74.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-12,0.8,38.3,16.9,47.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-13,14.2,32.1,17.2,66.8
24.9_79.7,24.947194,79.739763,Punjab,2025-09-14,0.6,37.9,25.9,52.4
24.9_79.7,24.947194,79.739763,Punjab,2025-09-15,9.6,28.8,21.2,87.6
24.9_79.7,24.947194,79.739763,Punjab,2025-09-16,6.2,33.8,15.1,52.8
24.9_79.7,24.947194,79.739763,Punjab,2025-09-17,4.5,33.3,20.7,41.2
24.9_79.7,24.947194,79.739763,Punjab,2025-09-18,6.1,31.5,20.2,84.3
24.9_79.7,24.947194,79.739763,Punjab,2025-09-19,14.1,33.6,15.7,84.4
24.9_79.7,24.947194,79.739763,Punjab,2025-09-20,4.1,34.7,16.1,74.6
24.9_79.7,24.947194,79.739763,Punjab,2025-09-21,10.0,33.7,26.6,42.4
24.9_79.7,24.947194,79.739763,Punjab,2025-09-22,2.9,30.9,24.1,50.2
24.9_79.7,24.947194,79.739763,Punjab,2025-09-23,9.7,39.2,25.2,41.4
24.9_79.7,24.947194,79.739763,Punjab,2025-09-24,21.3,38.0,25.6,72.3
24.9_79.7,24.947194,79.739763,Punjab,2025-09-25,6.0,37.0,19.7,62.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-26,10.0,37.3,22.7,42.5
24.9_79.7,24.947194,79.739763,Punjab,2025-09-27,2.7,36.4,21.0,56.9
24.9_79.7,24.947194,79.739763,Punjab,2025-09-28,10.1,33.4,26.8,66.6
24.9_79.7,24.947194,79.739763,Punjab,2025-09-29,5.3,32.7,16.7,40.5
24.9_79.7,24.947194,79.739763,Punjab,2025-09-30,9.0,28.9,19.2,83.8
24.9_79.7,24.947194,79.739763,Punjab,2025-10-01,2.0,40.4,15.8,82.2
24.9_79.7,24.947194,79.739763,Punjab,2025-10-02,8.0,40.8,19.4,44.8
24.9_79.7,24.947194,79.739763,Punjab,2025-10-03,7.4,30.2,22.1,60.4
24.9_79.7,24.947194,79.739763,Punjab,2025-10-04,9.5,33.8,19.8,69.3
24.9_79.7,24.947194,79.739763,Punjab,2025-10-05,2.3,34.3,21.5,44.9
24.9_79.7,24.947194,79.739763,Punjab,2025-10-06,8.2,31.5,22.4,41.8
24.9_79.7,24.947194,79.739763,Punjab,2025-10-07,1.1,37.6,20.9,76.5
24.9_79.7,24.947194,79.739763,Punjab,2025-10-08,0.5,41.8,20.8,66.9
24.9_79.7,24.947194,79.739763,Punjab,2025-10-09,0.9,32.7,23.5,57.1
24.9_79.7,24.947194,79.739763,Punjab,2025-10-10,3.8,32.0,25.0,73.7
24.9_79.7,24.947194,79.739763,Punjab,2025-10-11,0.7,28.7,27.1,51.8
24.9_79.7,24.947194,79.739763,Punjab,2025-10-12,2.6,32.2,23.6,75.1
24.9_79.7,24.947194,79.739763,Punjab,2025-10-13,0.2,28.7,27.9,78.4
24.9_79.7,24.947194,79.739763,Punjab,2025-10-14,0.9,34.9,27.5,67.2
24.9_79.7,24.947194,79.739763,Punjab,2025-10-15,1.6,28.5,22.6,84.1
24.9_79.7,24.947194,79.739763,Punjab,2025-10-16,2.3,38.9,26.5,60.4
24.9_79.7,24.947194,79.739763,Punjab,2025-10-17,1.6,40.9,19.4,73.1
24.9_79.7,24.947194,79.739763,Punjab,2025-10-18,2.9,34.8,23.3,75.2
24.9_79.7,24.947194,79.739763,Punjab,2025-10-19,7.8,39.2,19.7,61.6
24.9_79.7,24.947194,79.739763,Punjab,2025-10-20,7.0,31.8,19.2,74.5
24.9_79.7,24.947194,79.739763,Punjab,2025-10-21,0.4,39.0,27.3,72.2
24.9_79.7,24.947194,79.739763,Punjab,2025-10-22,0.2,31.3,16.3,55.5
24.9_79.7,24.947194,79.739763,Punjab,2025-10-23,8.4,33.0,17.4,73.1
24.9_79.7,24.947194,79.739763,Punjab,2025-10-24,6.9,28.5,23.7,54.5
24.9_79.7,24.947194,79.739763,Punjab,2025-10-25,1.4,31.3,26.8,84.3
24.9_79.7,24.947194,79.739763,Punjab,2025-10-26,2.8,28.2,27.3,63.4
24.9_79.7,24.947194,79.739763,Punjab,2025-10-27,2.0,38.8,23.0,46.1
24.9_79.7,24.947194,79.739763,Punjab,2025-10-28,0.3,31.5,15.9,81.6
24.9_79.7,24.947194,79.739763,Punjab,2025-10-29,0.1,41.2,16.4,82.9
24.9_79.7,24.947194,79.739763,Punjab,2025-10-30,0.8,37.3,19.4,43.4
24.9_79.7,24.947194,79.739763,Punjab,2025-10-31,3.9,39.3,18.9,79.2
24.9_79.7,24.947194,79.739763,Punjab,2025-11-01,1.8,38.2,23.4,86.5
24.9_79.7,24.947194,79.739763,Punjab,2025-11-02,1.2,29.5,25.2,80.6
24.9_79.7,24.947194,79.739763,Punjab,2025-11-03,0.1,29.8,25.8,70.0
24.9_79.7,24.947194,79.739763,Punjab,2025-11-04,1.8,39.6,18.2,56.2
24.9_79.7,24.947194,79.739763,Punjab,2025-11-05,4.5,36.3,17.7,84.7
24.9_79.7,24.947194,79.739763,Punjab,2025-11-06,15.5,30.0,18.9,77.5
24.9_79.7,24.947194,79.739763,Punjab,2025-11-07,0.4,34.5,17.8,73.2
24.9_79.7,24.947194,79.739763,Punjab,2025-11-08,1.3,39.9,21.0,66.8
24.9_79.7,24.947194,79.739763,Punjab,2025-11-09,6.6,38.8,25.5,40.6
24.9_79.7,24.947194,79.739763,Punjab,2025-11-10,3.2,34.5,26.5,41.9
24.9_79.7,24.947194,79.739763,Punjab,2025-11-11,5.6,29.9,22.7,76.3
24.9_79.7,24.947194,79.739763,Punjab,2025-11-12,0.7,30.3,23.9,48.4
24.9_79.7,24.947194,79.739763,Punjab,2025-11-13,2.2,31.7,15.4,43.4
24.9_79.7,24.947194,79.739763,Punjab,2025-11-14,0.4,35.6,17.7,82.5
24.9_79.7,24.947194,79.739763,Punjab,2025-11-15,0.1,37.2,16.2,84.5
24.9_79.7,24.947194,79.739763,Punjab,2025-11-16,0.1,30.0,18.6,45.0
24.9_79.7,24.947194,79.739763,Punjab,2025-11-17,7.3,29.9,16.1,43.0
24.9_79.7,24.947194,79.739763,Punjab,2025-11-18,4.9,37.1,24.8,75.2
24.9_79.7,24.947194,79.739763,Punjab,2025-11-19,10.3,38.8,20.0,54.5
24.9_79.7,24.947194,79.739763,Punjab,2025-11-20,1.0,32.4,17.4,59.7
24.9_79.7,24.947194,79.739763,Punjab,2025-11-21,0.3,32.2,17.3,86.0
24.9_79.7,24.947194,79.739763,Punjab,2025-11-22,1.9,39.5,22.6,69.9
24.9_79.7,24.947194,79.739763,Punjab,2025-11-23,0.0,28.2,18.6,43.0
24.9_79.7,24.947194,79.739763,Punjab,2025-11-24,1.0,36.7,24.2,70.6
22.7_75.7,22.69469,75.658109,Punjab,2025-08-27,6.5,29.1,16.7,42.1
22.7_75.7,22.69469,75.658109,Punjab,2025-08-28,13.4,32.5,20.2,71.2
22.7_75.7,22.69469,75.658109,Punjab,2025-08-29,27.8,36.6,16.5,85.1
22.7_75.7,22.69469,75.658109,Punjab,2025-08-30,2.1,39.1,24.7,60.8
22.7_75.7,22.69469,75.658109,Punjab,2025-08-31,5.9,31.2,24.1,89.0
22.7_75.7,22.69469,75.658109,Punjab,2025-09-01,4.5,42.0,18.3,46.0
22.7_75.7,22.69469,75.658109,Punjab,2025-09-02,52.0,33.3,26.2,41.5
22.7_75.7,22.69469,75.658109,Punjab,2025-09-03,7.9,28.0,21.6,76.8
22.7_75.7,22.69469,75.658109,Punjab,2025-09-04,7.8,36.8,19.2,71.7
22.7_75.7,22.69469,75.658109,Punjab,2025-09-05,15.4,35.0,22.0,81.9
22.7_75.7,22.69469,75.658109,Punjab,2025-09-06,1.0,36.4,21.2,60.9
22.7_75.7,22.69469,75.658109,Punjab,2025-09-07,4.2,36.9,26.7,72.5
22.7_75.7,22.69469,75.658109,Punjab,2025-09-08,2.5,29.9,27.7,55.2
22.7_75.7,22.69469,75.658109,Punjab,2025-09-09,5.0,28.2,25.5,79.7
22.7_75.7,22.69469,75.658109,Punjab,2025-09-10,9.5,33.0,19.9,64.8
22.7_75.7,22.69469,75.658109,Punjab,2025-09-11,4.1,30.4,18.0,56.5
22.7_75.7,22.69469,75.658109,Punjab,2025-09-12,0.2,32.8,25.7,63.5
22.7_75.7,22.69469,75.658109,Punjab,2025-09-13,1.6,37.7,15.3,47.7
22.7_75.7,22.69469,75.658109,Punjab,2025-09-14,7.0,37.4,18.8,53.9
22.7_75.7,22.69469,75.658109,Punjab,2025-09-15,0.2,32.0,27.5,59.9
22.7_75.7,22.69469,75.658109,Punjab,2025-09-16,3.2,36.8,27.9,61.9
22.7_75.7,22.69469,75.658109,Punjab,2025-09-17,0.8,38.0,26.7,74.0
22.7_75.7,22.69469,75.658109,Punjab,2025-09-18,5.5,31.5,20.8,61.1
22.7_75.7,22.69469,75.658109,Punjab,2025-09-19,26.3,28.5,19.7,55.6
22.7_75.7,22.69469,75.658109,Punjab,2025-09-20,32.2,28.1,18.8,88.7
22.7_75.7,22.69469,75.658109,Punjab,2025-09-21,1.4,39.1,22.3,85.3
22.7_75.7,22.69469,75.658109,Punjab,2025-09-22,16.5,36.1,22.2,47.6
22.7_75.7,22.69469,75.658109,Punjab,2025-09-23,0.5,38.2,23.0,79.8
22.7_75.7,22.69469,75.658109,Punjab,2025-09-24,0.1,41.1,15.9,85.2
22.7_75.7,22.69469,75.658109,Punjab,2025-09-25,1.7,31.6,26.3,62.6
22.7_75.7,22.69469,75.658109,Punjab,2025-09-26,9.5,40.6,18.8,46.8
22.7_75.7,22.69469,75.658109,Punjab,2025-09-27,6.2,33.4,25.4,40.3
22.7_75.7,22.69469,75.658109,Punjab,2025-09-28,6.9,35.2,26.0,68.8
22.7_75.7,22.69469,75.658109,Punjab,2025-09-29,43.6,28.4,21.5,88.8
22.7_75.7,22.69469,75.658109,Punjab,2025-09-30,23.3,31.1,25.8,80.3
22.7_75.7,22.69469,75.658109,Punjab,2025-10-01,9.8,35.1,21.9,79.3
22.7_75.7,22.69469,75.658109,Punjab,2025-10-02,20.7,32.3,23.9,73.6
22.7_75.7,22.69469,75.658109,Punjab,2025-10-03,5.8,37.1,21.0,55.5
22.7_75.7,22.69469,75.658109,Punjab,2025-10-04,10.4,32.7,18.3,79.6
22.7_75.7,22.69469,75.658109,Punjab,2025-10-05,2.1,30.6,19.7,50.2
22.7_75.7,22.69469,75.658109,Punjab,2025-10-06,0.7,29.1,23.4,58.6
22.7_75.7,22.69469,75.658109,Punjab,2025-10-07,0.2,37.1,18.9,48.1
22.7_75.7,22.69469,75.658109,Punjab,2025-10-08,9.7,29.0,20.0,70.8
22.7_75.7,22.69469,75.658109,Punjab,2025-10-09,15.1,29.2,27.1,84.0
22.7_75.7,22.69469,75.658109,Punjab,2025-10-10,4.5,29.4,18.8,53.6
22.7_75.7,22.69469,75.658109,Punjab,2025-10-11,2.3,29.7,25.6,74.1
22.7_75.7,22.69469,75.658109,Punjab,2025-10-12,5.9,31.1,23.1,82.5
22.7_75.7,22.69469,75.658109,Punjab,2025-10-13,0.2,35.7,24.5,58.6
22.7_75.7,22.69469,75.658109,Punjab,2025-10-14,1.3,28.5,21.4,69.8
22.7_75.7,22.69469,75.658109,Punjab,2025-10-15,4.0,29.2,20.4,52.9
22.7_75.7,22.69469,75.658109,Punjab,2025-10-16,0.7,31.4,19.7,76.6
22.7_75.7,22.69469,75.658109,Punjab,2025-10-17,1.7,28.9,19.5,45.5
22.7_75.7,22.69469,75.658109,Punjab,2025-10-18,0.7,29.8,27.6,84.0
22.7_75.7,22.69469,75.658109,Punjab,2025-10-19,2.9,31.5,17.3,82.1
22.7_75.7,22.69469,75.658109,Punjab,2025-10-20,0.2,37.7,18.8,64.5
22.7_75.7,22.69469,75.658109,Punjab,2025-10-21,3.9,28.5,17.3,72.4
22.7_75.7,22.69469,75.658109,Punjab,2025-10-22,7.6,31.6,16.9,86.2
22.7_75.7,22.69469,75.658109,Punjab,2025-10-23,6.0,40.7,16.6,86.2
22.7_75.7,22.69469,75.658109,Punjab,2025-10-24,2.6,37.3,20.9,57.8
22.7_75.7,22.69469,75.658109,Punjab,2025-10-25,0.4,31.1,22.6,55.8
22.7_75.7,22.69469,75.658109,Punjab,2025-10-26,0.4,37.9,21.9,42.1
22.7_75.7,22.69469,75.658109,Punjab,2025-10-27,3.3,40.1,25.1,86.2
22.7_75.7,22.69469,75.658109,Punjab,2025-10-28,1.2,29.2,24.3,85.1
22.7_75.7,22.69469,75.658109,Punjab,2025-10-29,1.2,31.7,24.3,76.4
22.7_75.7,22.69469,75.658109,Punjab,2025-10-30,5.3,38.4,20.2,61.2
22.7_75.7,22.69469,75.658109,Punjab,2025-10-31,4.9,31.7,16.4,50.9
22.7_75.7,22.69469,75.658109,Punjab,2025-11-01,2.1,36.0,15.9,55.2
22.7_75.7,22.69469,75.658109,Punjab,2025-11-02,4.2,40.1,16.7,65.9
22.7_75.7,22.69469,75.658109,Punjab,2025-11-03,0.5,38.1,17.0,44.8
22.7_75.7,22.69469,75.658109,Punjab,2025-11-04,1.7,29.3,25.6,81.3
22.7_75.7,22.69469,75.658109,Punjab,2025-11-05,2.2,36.0,16.7,53.8
22.7_75.7,22.69469,75.658109,Punjab,2025-11-06,0.4,31.0,20.1,74.1
22.7_75.7,22.69469,75.658109,Punjab,2025-11-07,3.9,34.2,18.8,80.5
22.7_75.7,22.69469,75.658109,Punjab,2025-11-08,1.7,35.8,18.5,43.3
22.7_75.7,22.69469,75.658109,Punjab,2025-11-09,0.5,38.0,18.6,46.3
22.7_75.7,22.69469,75.658109,Punjab,2025-11-10,3.1,34.7,15.3,89.5
22.7_75.7,22.69469,75.658109,Punjab,2025-11-11,1.4,37.2,27.8,71.7
22.7_75.7,22.69469,75.658109,Punjab,2025-11-12,1.1,34.8,16.3,48.5
22.7_75.7,22.69469,75.658109,Punjab,2025-11-13,1.1,29.2,16.5,82.0
22.7_75.7,22.69469,75.658109,Punjab,2025-11-14,0.9,32.5,17.3,60.2
22.7_75.7,22.69469,75.658109,Punjab,2025-11-15,3.6,41.2,22.0,55.0
22.7_75.7,22.69469,75.658109,Punjab,2025-11-16,2.1,29.8,23.8,56.4
22.7_75.7,22.69469,75.658109,Punjab,2025-11-17,8.7,37.2,21.2,51.5
22.7_75.7,22.69469,75.658109,Punjab,2025-11-18,0.3,30.6,22.4,66.0
22.7_75.7,22.69469,75.658109,Punjab,2025-11-19,0.0,38.4,15.5,43.9
22.7_75.7,22.69469,75.658109,Punjab,2025-11-20,3.7,37.0,17.8,73.1
22.7_75.7,22.69469,75.658109,Punjab,2025-11-21,0.1,31.9,24.9,63.7
22.7_75.7,22.69469,75.658109,Punjab,2025-11-22,5.8,30.0,26.2,64.3
22.7_75.7,22.69469,75.658109,Punjab,2025-11-23,0.3,28.7,15.0,71.9
22.7_75.7,22.69469,75.658109,Punjab,2025-11-24,0.8,30.0,22.8,60.5
20.1_77.8,20.118667,77.774384,Maharashtra,2025-08-27,4.8,29.9,18.3,45.0
20.1_77.8,20.118667,77.774384,Maharashtra,2025-08-28,3.3,32.3,25.1,89.3
20.1_77.8,20.118667,77.774384,Maharashtra,2025-08-29,56.9,33.4,25.3,54.0
20.1_77.8,20.118667,77.774384,Maharashtra,2025-08-30,1.2,37.0,21.2,69.7
20.1_77.8,20.118667,77.774384,Maharashtra,2025-08-31,3.6,32.2,27.1,84.2
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-01,1.1,37.1,19.7,68.4
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-02,1.9,38.1,19.0,74.4
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-03,1.2,29.9,19.5,89.9
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-04,15.8,36.7,19.0,48.2
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-05,10.9,30.9,20.3,66.5
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-06,0.8,38.9,27.2,47.3
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-07,16.2,34.8,16.8,70.4
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-08,21.3,41.4,24.4,64.7
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-09,1.7,36.4,23.0,45.6
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-10,2.3,32.3,26.2,69.2
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-11,2.2,32.3,16.9,42.2
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-12,5.7,28.4,27.9,78.6
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-13,12.0,38.6,23.3,43.5
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-14,4.9,31.9,18.9,58.5
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-15,3.1,37.3,15.1,58.3
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-16,23.1,31.6,23.1,68.0
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-17,5.4,29.7,25.9,68.4
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-18,6.2,41.3,16.1,64.6
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-19,9.8,39.2,15.0,74.1
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-20,24.9,38.2,20.4,83.8
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-21,16.9,37.6,23.7,57.2
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-22,2.2,36.8,15.1,82.1
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-23,18.6,30.3,22.4,48.9
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-24,5.5,36.9,20.1,84.7
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-25,17.7,35.4,22.5,40.1
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-26,3.3,38.7,27.9,87.3
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-27,0.8,33.8,15.7,81.9
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-28,10.5,40.9,21.5,45.2
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-29,7.0,40.1,15.7,80.7
20.1_77.8,20.118667,77.774384,Maharashtra,2025-09-30,7.8,29.9,23.6,43.1
20.1_77.8,20.118667,77.774384,Maharashtra,2025-10-01,0.6,28.8,22.6,54.4
20.1_77.8,20.118667,77.774384,Maharashtra,2025-10-02,1.0,37.1,16.4,71.7
20.1_77.8,20.118667,77.774384,Maharashtra,2025-10-03,3.6,40.0,23.7,72.7
20.1_77.8,20.118667,77.774384,Maharashtra,2025-10-04,3.2,28.6,20.7,67.6
20.1_77.8,20.118667,77.774384,Maharashtra,2025-10-05,3.3,32.1,23.8,59.8
20.1_77.8,20.118667,77.774384,Maharashtra,2025-10-06,3.8,30.6,19.0,87.5
